,file_name,prediction
3620,53620,5
3621,53621,6
3622,53622,4
3623,53623,7
3624,53624,7
3625,53625,6
3626,53626,8
3627,53627,1
3628,53628,2
3629,53629,7
3630,53630,3
3631,53631,4
3632,53632,0
3633,53633,4
3634,53634,5
3635,53635,7
3636,53636,1
3637,53637,2
3638,53638,8
3639,53639,2
3640,53640,8
3641,53641,8
3642,53642,5
3643,53643,7
3644,53644,2
3645,53645,9
3646,53646,6
3647,53647,5
3648,53648,8
3649,53649,4
3650,53650,2
3651,53651,8
3652,53652,6
3653,53653,8
3654,53654,4
3655,53655,9
3656,53656,2
3657,53657,0
3658,53658,2
3659,53659,8
3660,53660,8
3661,53661,9
3662,53662,1
3663,53663,8
3664,53664,1
3665,53665,0
3666,53666,7
3667,53667,1
3668,53668,7
3669,53669,2
3670,53670,0
3671,53671,3
3672,53672,8
3673,53673,4
3674,53674,4
3675,53675,5
3676,53676,9
3677,53677,6
3678,53678,0
3679,53679,7
3680,53680,7
3681,53681,8
3682,53682,7
3683,53683,9
3684,53684,0
3685,53685,0
3686,53686,8
3687,53687,1
3688,53688,5
3689,53689,2
3690,53690,5
3691,53691,3
3692,53692,2
3693,53693,4
3694,53694,2
3695,53695,5
3696,53696,5
3697,53697,6
3698,53698,9
3699,53699,7
3700,53700,9
3701,53701,8
3702,53702,7
3703,53703,9
3704,53704,3
3705,53705,0
3706,53706,6
3707,53707,1
3708,53708,2
3709,53709,2
3710,53710,4
3711,53711,3
3712,53712,3
3713,53713,4
3714,53714,1
3715,53715,5
3716,53716,3
3717,53717,6
3718,53718,5
3719,53719,7
3720,53720,2
3721,53721,8
3722,53722,3
3723,53723,7
3724,53724,3
3725,53725,7
3726,53726,1
3727,53727,2
3728,53728,8
3729,53729,9
3730,53730,8
3731,53731,9
3732,53732,5
3733,53733,2
3734,53734,0
3735,53735,9
3736,53736,1
3737,53737,8
3738,53738,4
3739,53739,9
3740,53740,3
3741,53741,5
3742,53742,2
3743,53743,8
3744,53744,2
3745,53745,8
3746,53746,1
3747,53747,0
3748,53748,2
3749,53749,3
3750,53750,1
3751,53751,5
3752,53752,9
3753,53753,4
3754,53754,5
3755,53755,3
3756,53756,8
3757,53757,3
3758,53758,3
3759,53759,5
3760,53760,4
3761,53761,1
3762,53762,2
3763,53763,7
3764,53764,9
3765,53765,8
3766,53766,7
3767,53767,9
3768,53768,4
3769,53769,5
3770,53770,7
3771,53771,7
3772,53772,2
3773,53773,2
3774,53774,8
3775,53775,6
3776,53776,4
3777,53777,6
3778,53778,9
3779,53779,7
3780,53780,1
3781,53781,7
3782,53782,8
3783,53783,7
3784,53784,7
3785,53785,0
3786,53786,8
3787,53787,1
3788,53788,0
3789,53789,0
3790,53790,1
3791,53791,1
3792,53792,1
3793,53793,6
3794,53794,5
3795,53795,5
3796,53796,5
3797,53797,5
3798,53798,6
3799,53799,2
3800,53800,0
3801,53801,9
3802,53802,5
3803,53803,3
3804,53804,1
3805,53805,1
3806,53806,8
3807,53807,4
3808,53808,4
3809,53809,8
3810,53810,9
3811,53811,8
3812,53812,5
3813,53813,7
3814,53814,0
3815,53815,3
3816,53816,1
3817,53817,8
3818,53818,6
3819,53819,2
3820,53820,4
3821,53821,9
3822,53822,5
3823,53823,1
3824,53824,1
3825,53825,2
3826,53826,0
3827,53827,6
3828,53828,6
3829,53829,5
3830,53830,6
3831,53831,9
3832,53832,7
3833,53833,1
3834,53834,4
3835,53835,2
3836,53836,7
3837,53837,2
3838,53838,3
3839,53839,7
3840,53840,6
3841,53841,9
3842,53842,1
3843,53843,7
3844,53844,0
3845,53845,9
3846,53846,3
3847,53847,9
3848,53848,8
3849,53849,1
3850,53850,4
3851,53851,0
3852,53852,9
3853,53853,9
3854,53854,5
3855,53855,7
3856,53856,9
3857,53857,0
3858,53858,7
3859,53859,5
3860,53860,8
3861,53861,0
3862,53862,2
3863,53863,3
3864,53864,8
3865,53865,8
3866,53866,7
3867,53867,4
3868,53868,9
3869,53869,6
3870,53870,1
3871,53871,1
3872,53872,3
3873,53873,9
3874,53874,3
3875,53875,3
3876,53876,2
3877,53877,6
3878,53878,2
3879,53879,2
3880,53880,0
3881,53881,0
3882,53882,9
3883,53883,9
3884,53884,2
3885,53885,8
3886,53886,7
3887,53887,1
3888,53888,4
3889,53889,3
3890,53890,2
3891,53891,1
3892,53892,6
3893,53893,0
3894,53894,0
3895,53895,9
3896,53896,1
3897,53897,0
3898,53898,4
3899,53899,1
3900,53900,6
3901,53901,2
3902,53902,9
3903,53903,3
3904,53904,1
3905,53905,4
3906,53906,8
3907,53907,5
3908,53908,1
3909,53909,6
3910,53910,6
3911,53911,7
3912,53912,4
3913,53913,8
3914,53914,4
3915,53915,9
3916,53916,0
3917,53917,0
3918,53918,6
3919,53919,1
3920,53920,5
3921,53921,2
3922,53922,5
3923,53923,3
3924,53924,0
3925,53925,4
3926,53926,2
3927,53927,5
3928,53928,3
3929,53929,6
3930,53930,1
3931,53931,7
3932,53932,0
3933,53933,8
3934,53934,0
3935,53935,9
3936,53936,0
3937,53937,0
3938,53938,3
3939,53939,1
3940,53940,0
3941,53941,2
3942,53942,5
3943,53943,3
3944,53944,7
3945,53945,4
3946,53946,5
3947,53947,5
3948,53948,9
3949,53949,6
3950,53950,9
3951,53951,9
3952,53952,8
3953,53953,8
3954,53954,3
3955,53955,4
3956,53956,7
3957,53957,0
3958,53958,3
3959,53959,0
3960,53960,3
3961,53961,7
3962,53962,7
3963,53963,2
3964,53964,9
3965,53965,4
3966,53966,1
3967,53967,2
3968,53968,5
3969,53969,6
3970,53970,8
3971,53971,5
3972,53972,2
3973,53973,5
3974,53974,4
3975,53975,5
3976,53976,8
3977,53977,7
3978,53978,5
3979,53979,8
3980,53980,1
3981,53981,6
3982,53982,0
3983,53983,6
3984,53984,2
3985,53985,4
3986,53986,7
3987,53987,3
3988,53988,4
3989,53989,2
3990,53990,4
3991,53991,6
3992,53992,5
3993,53993,6
3994,53994,0
3995,53995,3
3996,53996,8
3997,53997,8
3998,53998,9
3999,53999,3
4000,54000,5
4001,54001,3
4002,54002,0
4003,54003,0
4004,54004,0
4005,54005,1
4006,54006,8
4007,54007,4
4008,54008,3
4009,54009,4
4010,54010,0
4011,54011,2
4012,54012,0
4013,54013,3
4014,54014,3
4015,54015,5
4016,54016,3
4017,54017,4
4018,54018,6
4019,54019,1
4020,54020,3
4021,54021,9
4022,54022,7
4023,54023,1
4024,54024,5
4025,54025,2
4026,54026,9
4027,54027,1
4028,54028,3
4029,54029,3
4030,54030,7
4031,54031,9
4032,54032,6
4033,54033,2
4034,54034,8
4035,54035,2
4036,54036,9
4037,54037,7
4038,54038,9
4039,54039,9
4040,54040,8
4041,54041,4
4042,54042,4
4043,54043,2
4044,54044,0
4045,54045,5
4046,54046,4
4047,54047,8
4048,54048,9
4049,54049,6
4050,54050,9
4051,54051,5
4052,54052,2
4053,54053,5
4054,54054,8
4055,54055,9
4056,54056,8
4057,54057,9
4058,54058,2
4059,54059,1
4060,54060,3
4061,54061,1
4062,54062,3
4063,54063,5
4064,54064,9
4065,54065,2
4066,54066,7
4067,54067,6
4068,54068,6
4069,54069,9
4070,54070,1
4071,54071,1
4072,54072,7
4073,54073,3
4074,54074,3
4075,54075,2
4076,54076,9
4077,54077,3
4078,54078,2
4079,54079,1
4080,54080,0
4081,54081,9
4082,54082,8
4083,54083,0
4084,54084,3
4085,54085,9
4086,54086,6
4087,54087,1
4088,54088,3
4089,54089,0
4090,54090,2
4091,54091,5
4092,54092,5
4093,54093,8
4094,54094,1
4095,54095,2
4096,54096,7
4097,54097,9
4098,54098,9
4099,54099,7
4100,54100,7
4101,54101,0
4102,54102,0
4103,54103,1
4104,54104,8
4105,54105,2
4106,54106,7
4107,54107,3
4108,54108,0
4109,54109,9
4110,54110,2
4111,54111,5
4112,54112,8
4113,54113,6
4114,54114,7
4115,54115,7
4116,54116,4
4117,54117,8
4118,54118,7
4119,54119,7
4120,54120,8
4121,54121,0
4122,54122,5
4123,54123,1
4124,54124,6
4125,54125,2
4126,54126,3
4127,54127,3
4128,54128,2
4129,54129,4
4130,54130,4
4131,54131,5
4132,54132,8
4133,54133,6
4134,54134,2
4135,54135,7
4136,54136,8
4137,54137,8
4138,54138,9
4139,54139,9
4140,54140,3
4141,54141,0
4142,54142,5
4143,54143,1
4144,54144,9
4145,54145,2
4146,54146,9
4147,54147,3
4148,54148,7
4149,54149,4
4150,54150,6
4151,54151,5
4152,54152,7
4153,54153,6
4154,54154,9
4155,54155,7
4156,54156,4
4157,54157,8
4158,54158,4
4159,54159,5
4160,54160,2
4161,54161,2
4162,54162,8
4163,54163,8
4164,54164,1
4165,54165,1
4166,54166,9
4167,54167,7
4168,54168,2
4169,54169,2
4170,54170,9
4171,54171,4
4172,54172,6
4173,54173,1
4174,54174,3
4175,54175,4
4176,54176,7
4177,54177,1
4178,54178,5
4179,54179,4
4180,54180,8
4181,54181,9
4182,54182,1
4183,54183,6
4184,54184,5
4185,54185,8
4186,54186,7
4187,54187,4
4188,54188,6
4189,54189,5
4190,54190,8
4191,54191,2
4192,54192,8
4193,54193,7
4194,54194,7
4195,54195,3
4196,54196,6
4197,54197,4
4198,54198,8
4199,54199,3
4200,54200,6
4201,54201,3
4202,54202,5
4203,54203,5
4204,54204,6
4205,54205,6
4206,54206,6
4207,54207,7
4208,54208,3
4209,54209,0
4210,54210,1
4211,54211,6
4212,54212,7
4213,54213,1
4214,54214,0
4215,54215,6
4216,54216,8
4217,54217,8
4218,54218,7
4219,54219,7
4220,54220,2
4221,54221,0
4222,54222,9
4223,54223,1
4224,54224,6
4225,54225,5
4226,54226,8
4227,54227,6
4228,54228,3
4229,54229,0
4230,54230,5
4231,54231,8
4232,54232,0
4233,54233,5
4234,54234,4
4235,54235,0
4236,54236,1
4237,54237,6
4238,54238,2
4239,54239,1
4240,54240,2
4241,54241,5
4242,54242,3
4243,54243,8
4244,54244,9
4245,54245,4
4246,54246,5
4247,54247,2
4248,54248,3
4249,54249,3
4250,54250,5
4251,54251,9
4252,54252,6
4253,54253,7
4254,54254,1
4255,54255,6
4256,54256,7
4257,54257,9
4258,54258,3
4259,54259,1
4260,54260,5
4261,54261,9
4262,54262,2
4263,54263,0
4264,54264,1
4265,54265,6
4266,54266,9
4267,54267,7
4268,54268,8
4269,54269,1
4270,54270,3
4271,54271,2
4272,54272,0
4273,54273,3
4274,54274,7
4275,54275,9
4276,54276,4
4277,54277,2
4278,54278,7
4279,54279,4
4280,54280,8
4281,54281,5
4282,54282,5
4283,54283,5
4284,54284,0
4285,54285,3
4286,54286,2
4287,54287,7
4288,54288,6
4289,54289,5
4290,54290,0
4291,54291,3
4292,54292,2
4293,54293,1
4294,54294,4
4295,54295,8
4296,54296,8
4297,54297,2
4298,54298,6
4299,54299,2
4300,54300,9
4301,54301,3
4302,54302,5
4303,54303,0
4304,54304,3
4305,54305,2
4306,54306,2
4307,54307,9
4308,54308,8
4309,54309,4
4310,54310,1
4311,54311,9
4312,54312,9
4313,54313,0
4314,54314,2
4315,54315,2
4316,54316,6
4317,54317,7
4318,54318,2
4319,54319,4
4320,54320,0
4321,54321,9
4322,54322,3
4323,54323,9
4324,54324,5
4325,54325,2
4326,54326,2
4327,54327,8
4328,54328,0
4329,54329,1
4330,54330,2
4331,54331,5
4332,54332,6
4333,54333,6
4334,54334,9
4335,54335,9
4336,54336,8
4337,54337,8
4338,54338,2
4339,54339,3
4340,54340,1
4341,54341,8
4342,54342,1
4343,54343,3
4344,54344,8
4345,54345,6
4346,54346,8
4347,54347,4
4348,54348,6
4349,54349,0
4350,54350,2
4351,54351,0
4352,54352,8
4353,54353,1
4354,54354,0
4355,54355,2
4356,54356,0
4357,54357,3
4358,54358,4
4359,54359,4
4360,54360,6
4361,54361,5
4362,54362,8
4363,54363,6
4364,54364,7
4365,54365,7
4366,54366,3
4367,54367,8
4368,54368,0
4369,54369,9
4370,54370,6
4371,54371,0
4372,54372,7
4373,54373,1
4374,54374,4
4375,54375,2
4376,54376,4
4377,54377,8
4378,54378,3
4379,54379,4
4380,54380,1
4381,54381,5
4382,54382,9
4383,54383,6
4384,54384,1
4385,54385,7
4386,54386,9
4387,54387,8
4388,54388,1
4389,54389,9
4390,54390,6
4391,54391,0
4392,54392,0
4393,54393,1
4394,54394,6
4395,54395,2
4396,54396,7
4397,54397,3
4398,54398,3
4399,54399,4
4400,54400,5
4401,54401,5
4402,54402,3
4403,54403,6
4404,54404,0
4405,54405,7
4406,54406,3
4407,54407,8
4408,54408,2
4409,54409,6
4410,54410,4
4411,54411,0
4412,54412,4
4413,54413,3
4414,54414,0
4415,54415,4
4416,54416,1
4417,54417,1
4418,54418,1
4419,54419,4
4420,54420,6
4421,54421,0
4422,54422,4
4423,54423,8
4424,54424,2
4425,54425,6
4426,54426,7
4427,54427,4
4428,54428,1
4429,54429,5
4430,54430,3
4431,54431,4
4432,54432,2
4433,54433,0
4434,54434,1
4435,54435,7
4436,54436,3
4437,54437,8
4438,54438,1
4439,54439,7
4440,54440,2
4441,54441,7
4442,54442,5
4443,54443,9
4444,54444,3
4445,54445,0
4446,54446,5
4447,54447,4
4448,54448,2
4449,54449,9
4450,54450,8
4451,54451,9
4452,54452,9
4453,54453,7
4454,54454,2
4455,54455,4
4456,54456,2
4457,54457,2
4458,54458,6
4459,54459,0
4460,54460,3
4461,54461,5
4462,54462,6
4463,54463,8
4464,54464,0
4465,54465,5
4466,54466,4
4467,54467,9
4468,54468,1
4469,54469,8
4470,54470,5
4471,54471,8
4472,54472,7
4473,54473,4
4474,54474,0
4475,54475,0
4476,54476,3
4477,54477,7
4478,54478,7
4479,54479,1
4480,54480,2
4481,54481,3
4482,54482,7
4483,54483,5
4484,54484,2
4485,54485,1
4486,54486,0
4487,54487,3
4488,54488,8
4489,54489,1
4490,54490,6
4491,54491,5
4492,54492,8
4493,54493,3
4494,54494,7
4495,54495,8
4496,54496,6
4497,54497,7
4498,54498,8
4499,54499,3
4500,54500,5
4501,54501,1
4502,54502,0
4503,54503,6
4504,54504,9
4505,54505,8
4506,54506,2
4507,54507,5
4508,54508,9
4509,54509,9
4510,54510,5
4511,54511,2
4512,54512,0
4513,54513,2
4514,54514,0
4515,54515,0
4516,54516,3
4517,54517,9
4518,54518,6
4519,54519,2
4520,54520,3
4521,54521,4
4522,54522,7
4523,54523,6
4524,54524,3
4525,54525,5
4526,54526,3
4527,54527,2
4528,54528,3
4529,54529,7
4530,54530,3
4531,54531,3
4532,54532,7
4533,54533,1
4534,54534,3
4535,54535,3
4536,54536,7
4537,54537,6
4538,54538,9
4539,54539,6
4540,54540,7
4541,54541,2
4542,54542,9
4543,54543,1
4544,54544,1
4545,54545,2
4546,54546,9
4547,54547,6
4548,54548,9
4549,54549,0
4550,54550,8
4551,54551,2
4552,54552,1
4553,54553,2
4554,54554,8
4555,54555,7
4556,54556,2
4557,54557,1
4558,54558,7
4559,54559,3
4560,54560,3
4561,54561,7
4562,54562,5
4563,54563,4
4564,54564,8
4565,54565,7
4566,54566,5
4567,54567,4
4568,54568,3
4569,54569,8
4570,54570,6
4571,54571,9
4572,54572,6
4573,54573,2
4574,54574,2
4575,54575,9
4576,54576,1
4577,54577,5
4578,54578,9
4579,54579,1
4580,54580,1
4581,54581,5
4582,54582,7
4583,54583,6
4584,54584,9
4585,54585,8
4586,54586,7
4587,54587,3
4588,54588,4
4589,54589,5
4590,54590,8
4591,54591,6
4592,54592,9
4593,54593,8
4594,54594,8
4595,54595,0
4596,54596,8
4597,54597,0
4598,54598,5
4599,54599,9
4600,54600,0
4601,54601,9
4602,54602,6
4603,54603,3
4604,54604,5
4605,54605,1
4606,54606,4
4607,54607,1
4608,54608,0
4609,54609,0
4610,54610,6
4611,54611,1
4612,54612,8
4613,54613,2
4614,54614,1
4615,54615,3
4616,54616,3
4617,54617,4
4618,54618,6
4619,54619,5
4620,54620,0
4621,54621,6
4622,54622,3
4623,54623,7
4624,54624,8
4625,54625,8
4626,54626,8
4627,54627,9
4628,54628,9
4629,54629,0
4630,54630,6
4631,54631,1
4632,54632,7
4633,54633,2
4634,54634,4
4635,54635,5
4636,54636,8
4637,54637,4
4638,54638,7
4639,54639,5
4640,54640,5
4641,54641,6
4642,54642,0
4643,54643,7
4644,54644,7
4645,54645,8
4646,54646,6
4647,54647,9
4648,54648,3
4649,54649,0
4650,54650,4
4651,54651,1
4652,54652,6
4653,54653,2
4654,54654,5
4655,54655,3
4656,54656,8
4657,54657,4
4658,54658,3
4659,54659,5
4660,54660,3
4661,54661,6
4662,54662,6
4663,54663,7
4664,54664,1
4665,54665,8
4666,54666,4
4667,54667,9
4668,54668,4
4669,54669,7
4670,54670,5
4671,54671,5
4672,54672,4
4673,54673,5
4674,54674,2
4675,54675,1
4676,54676,2
4677,54677,9
4678,54678,7
4679,54679,9
4680,54680,2
4681,54681,7
4682,54682,2
4683,54683,1
4684,54684,8
4685,54685,0
4686,54686,9
4687,54687,9
4688,54688,7
4689,54689,0
4690,54690,0
4691,54691,7
4692,54692,1
4693,54693,1
4694,54694,3
4695,54695,7
4696,54696,7
4697,54697,3
4698,54698,9
4699,54699,6
4700,54700,3
4701,54701,7
4702,54702,4
4703,54703,0
4704,54704,3
4705,54705,8
4706,54706,3
4707,54707,3
4708,54708,1
4709,54709,2
4710,54710,4
4711,54711,0
4712,54712,8
4713,54713,9
4714,54714,2
4715,54715,0
4716,54716,1
4717,54717,6
4718,54718,4
4719,54719,1
4720,54720,1
4721,54721,7
4722,54722,3
4723,54723,5
4724,54724,3
4725,54725,8
4726,54726,8
4727,54727,3
4728,54728,0
4729,54729,4
4730,54730,3
4731,54731,7
4732,54732,7
4733,54733,6
4734,54734,7
4735,54735,3
4736,54736,3
4737,54737,2
4738,54738,9
4739,54739,3
4740,54740,7
4741,54741,8
4742,54742,4
4743,54743,9
4744,54744,5
4745,54745,4
4746,54746,3
4747,54747,8
4748,54748,4
4749,54749,8
4750,54750,5
4751,54751,7
4752,54752,1
4753,54753,1
4754,54754,2
4755,54755,0
4756,54756,2
4757,54757,8
4758,54758,2
4759,54759,7
4760,54760,7
4761,54761,7
4762,54762,2
4763,54763,9
4764,54764,0
4765,54765,2
4766,54766,9
4767,54767,3
4768,54768,2
4769,54769,4
4770,54770,4
4771,54771,6
4772,54772,3
4773,54773,1
4774,54774,5
4775,54775,1
4776,54776,5
4777,54777,4
4778,54778,1
4779,54779,5
4780,54780,3
4781,54781,5
4782,54782,3
4783,54783,0
4784,54784,1
4785,54785,4
4786,54786,1
4787,54787,8
4788,54788,6
4789,54789,7
4790,54790,2
4791,54791,4
4792,54792,7
4793,54793,9
4794,54794,2
4795,54795,2
4796,54796,2
4797,54797,3
4798,54798,3
4799,54799,6
4800,54800,0
4801,54801,4
4802,54802,6
4803,54803,1
4804,54804,0
4805,54805,2
4806,54806,2
4807,54807,9
4808,54808,0
4809,54809,1
4810,54810,0
4811,54811,5
4812,54812,0
4813,54813,4
4814,54814,4
4815,54815,2
4816,54816,1
4817,54817,0
4818,54818,7
4819,54819,4
4820,54820,6
4821,54821,8
4822,54822,0
4823,54823,6
4824,54824,1
4825,54825,1
4826,54826,4
4827,54827,9
4828,54828,5
4829,54829,3
4830,54830,6
4831,54831,2
4832,54832,0
4833,54833,0
4834,54834,1
4835,54835,0
4836,54836,0
4837,54837,2
4838,54838,2
4839,54839,5
4840,54840,2
4841,54841,6
4842,54842,8
4843,54843,9
4844,54844,0
4845,54845,3
4846,54846,8
4847,54847,6
4848,54848,2
4849,54849,3
4850,54850,9
4851,54851,6
4852,54852,4
4853,54853,0
4854,54854,2
4855,54855,1
4856,54856,3
4857,54857,2
4858,54858,8
4859,54859,3
4860,54860,9
4861,54861,4
4862,54862,5
4863,54863,7
4864,54864,1
4865,54865,0
4866,54866,2
4867,54867,2
4868,54868,5
4869,54869,4
4870,54870,8
4871,54871,7
4872,54872,1
4873,54873,0
4874,54874,9
4875,54875,1
4876,54876,1
4877,54877,2
4878,54878,4
4879,54879,3
4880,54880,5
4881,54881,4
4882,54882,7
4883,54883,5
4884,54884,8
4885,54885,0
4886,54886,1
4887,54887,7
4888,54888,3
4889,54889,8
4890,54890,7
4891,54891,7
4892,54892,3
4893,54893,2
4894,54894,2
4895,54895,4
4896,54896,8
4897,54897,1
4898,54898,3
4899,54899,4
4900,54900,0
4901,54901,1
4902,54902,5
4903,54903,4
4904,54904,5
4905,54905,9
4906,54906,4
4907,54907,6
4908,54908,2
4909,54909,8
4910,54910,5
4911,54911,4
4912,54912,7
4913,54913,1
4914,54914,5
4915,54915,3
4916,54916,8
4917,54917,7
4918,54918,4
4919,54919,8
4920,54920,8
4921,54921,4
4922,54922,0
4923,54923,6
4924,54924,2
4925,54925,7
4926,54926,9
4927,54927,0
4928,54928,5
4929,54929,6
4930,54930,3
4931,54931,1
4932,54932,6
4933,54933,6
4934,54934,5
4935,54935,8
4936,54936,4
4937,54937,7
4938,54938,5
4939,54939,0
4940,54940,7
4941,54941,0
4942,54942,0
4943,54943,0
4944,54944,4
4945,54945,6
4946,54946,1
4947,54947,2
4948,54948,6
4949,54949,5
4950,54950,8
4951,54951,2
4952,54952,3
4953,54953,3
4954,54954,2
4955,54955,9
4956,54956,2
4957,54957,7
4958,54958,8
4959,54959,6
4960,54960,4
4961,54961,9
4962,54962,9
4963,54963,1
4964,54964,7
4965,54965,9
4966,54966,9
4967,54967,0
4968,54968,1
4969,54969,6
4970,54970,5
4971,54971,7
4972,54972,3
4973,54973,2
4974,54974,1
4975,54975,1
4976,54976,3
4977,54977,3
4978,54978,2
4979,54979,1
4980,54980,0
4981,54981,2
4982,54982,0
4983,54983,3
4984,54984,9
4985,54985,0
4986,54986,8
4987,54987,2
4988,54988,5
4989,54989,9
4990,54990,8
4991,54991,4
4992,54992,4
4993,54993,9
4994,54994,9
4995,54995,7
4996,54996,7
4997,54997,0
4998,54998,4
4999,54999,0
5000,55000,1
5001,55001,2
5002,55002,8
5003,55003,7
5004,55004,4
5005,55005,4
5006,55006,0
5007,55007,9
5008,55008,3
5009,55009,9
5010,55010,5
5011,55011,2
5012,55012,6
5013,55013,9
5014,55014,1
5015,55015,8
5016,55016,6
5017,55017,3
5018,55018,6
5019,55019,6
5020,55020,8
5021,55021,7
5022,55022,8
5023,55023,0
5024,55024,4
5025,55025,4
5026,55026,8
5027,55027,0
5028,55028,5
5029,55029,0
5030,55030,0
5031,55031,1
5032,55032,2
5033,55033,2
5034,55034,7
5035,55035,3
5036,55036,1
5037,55037,4
5038,55038,3
5039,55039,6
5040,55040,2
5041,55041,7
5042,55042,6
5043,55043,8
5044,55044,2
5045,55045,0
5046,55046,1
5047,55047,1
5048,55048,0
5049,55049,2
5050,55050,3
5051,55051,3
5052,55052,1
5053,55053,4
5054,55054,3
5055,55055,5
5056,55056,0
5057,55057,6
5058,55058,5
5059,55059,7
5060,55060,3
5061,55061,8
5062,55062,3
5063,55063,9
5064,55064,9
5065,55065,0
5066,55066,6
5067,55067,1
5068,55068,9
5069,55069,2
5070,55070,2
5071,55071,3
5072,55072,9
5073,55073,4
5074,55074,4
5075,55075,5
5076,55076,5
5077,55077,6
5078,55078,7
5079,55079,7
5080,55080,1
5081,55081,8
5082,55082,7
5083,55083,1
5084,55084,7
5085,55085,4
5086,55086,7
5087,55087,4
5088,55088,7
5089,55089,2
5090,55090,7
5091,55091,3
5092,55092,9
5093,55093,3
5094,55094,7
5095,55095,0
5096,55096,6
5097,55097,9
5098,55098,4
5099,55099,5
5100,55100,2
5101,55101,4
5102,55102,9
5103,55103,3
5104,55104,3
5105,55105,0
5106,55106,3
5107,55107,8
5108,55108,5
5109,55109,4
5110,55110,0
5111,55111,6
5112,55112,6
5113,55113,7
5114,55114,9
5115,55115,0
5116,55116,5
5117,55117,7
5118,55118,8
5119,55119,7
5120,55120,9
5121,55121,1
5122,55122,8
5123,55123,6
5124,55124,4
5125,55125,9
5126,55126,9
5127,55127,1
5128,55128,0
5129,55129,2
5130,55130,0
5131,55131,9
5132,55132,8
5133,55133,3
5134,55134,6
5135,55135,6
5136,55136,4
5137,55137,2
5138,55138,6
5139,55139,3
5140,55140,1
5141,55141,4
5142,55142,1
5143,55143,6
5144,55144,3
5145,55145,8
5146,55146,8
5147,55147,7
5148,55148,5
5149,55149,2
5150,55150,1
5151,55151,3
5152,55152,0
5153,55153,8
5154,55154,6
5155,55155,1
5156,55156,8
5157,55157,2
5158,55158,2
5159,55159,9
5160,55160,4
5161,55161,5
5162,55162,6
5163,55163,3
5164,55164,5
5165,55165,8
5166,55166,6
5167,55167,7
5168,55168,6
5169,55169,1
5170,55170,2
5171,55171,7
5172,55172,2
5173,55173,1
5174,55174,7
5175,55175,1
5176,55176,2
5177,55177,0
5178,55178,4
5179,55179,3
5180,55180,7
5181,55181,4
5182,55182,8
5183,55183,2
5184,55184,5
5185,55185,6
5186,55186,2
5187,55187,4
5188,55188,2
5189,55189,7
5190,55190,8
5191,55191,4
5192,55192,8
5193,55193,2
5194,55194,2
5195,55195,7
5196,55196,6
5197,55197,4
5198,55198,3
5199,55199,2
5200,55200,9
5201,55201,9
5202,55202,2
5203,55203,2
5204,55204,5
5205,55205,7
5206,55206,6
5207,55207,9
5208,55208,5
5209,55209,2
5210,55210,7
5211,55211,8
5212,55212,5
5213,55213,6
5214,55214,1
5215,55215,1
5216,55216,7
5217,55217,0
5218,55218,8
5219,55219,6
5220,55220,2
5221,55221,8
5222,55222,1
5223,55223,5
5224,55224,9
5225,55225,5
5226,55226,6
5227,55227,0
5228,55228,2
5229,55229,5
5230,55230,6
5231,55231,3
5232,55232,1
5233,55233,5
5234,55234,8
5235,55235,9
5236,55236,1
5237,55237,7
5238,55238,7
5239,55239,4
5240,55240,4
5241,55241,8
5242,55242,0
5243,55243,9
5244,55244,7
5245,55245,6
5246,55246,0
5247,55247,7
5248,55248,5
5249,55249,3
5250,55250,8
5251,55251,0
5252,55252,6
5253,55253,0
5254,55254,0
5255,55255,6
5256,55256,8
5257,55257,3
5258,55258,4
5259,55259,0
5260,55260,5
5261,55261,5
5262,55262,1
5263,55263,8
5264,55264,8
5265,55265,9
5266,55266,7
5267,55267,1
5268,55268,3
5269,55269,8
5270,55270,7
5271,55271,1
5272,55272,8
5273,55273,6
5274,55274,6
5275,55275,0
5276,55276,7
5277,55277,0
5278,55278,2
5279,55279,1
5280,55280,4
5281,55281,2
5282,55282,4
5283,55283,3
5284,55284,8
5285,55285,4
5286,55286,1
5287,55287,5
5288,55288,0
5289,55289,6
5290,55290,0
5291,55291,7
5292,55292,3
5293,55293,8
5294,55294,9
5295,55295,9
5296,55296,1
5297,55297,0
5298,55298,5
5299,55299,1
5300,55300,2
5301,55301,3
5302,55302,0
5303,55303,4
5304,55304,2
5305,55305,5
5306,55306,1
5307,55307,6
5308,55308,2
5309,55309,7
5310,55310,1
5311,55311,7
5312,55312,8
5313,55313,9
5314,55314,6
5315,55315,0
5316,55316,2
5317,55317,1
5318,55318,4
5319,55319,2
5320,55320,4
5321,55321,3
5322,55322,5
5323,55323,4
5324,55324,1
5325,55325,5
5326,55326,2
5327,55327,6
5328,55328,4
5329,55329,7
5330,55330,8
5331,55331,8
5332,55332,4
5333,55333,9
5334,55334,3
5335,55335,1
5336,55336,3
5337,55337,4
5338,55338,1
5339,55339,4
5340,55340,1
5341,55341,3
5342,55342,5
5343,55343,3
5344,55344,7
5345,55345,0
5346,55346,7
5347,55347,9
5348,55348,0
5349,55349,5
5350,55350,5
5351,55351,4
5352,55352,1
5353,55353,3
5354,55354,0
5355,55355,0
5356,55356,5
5357,55357,8
5358,55358,1
5359,55359,4
5360,55360,2
5361,55361,0
5362,55362,6
5363,55363,7
5364,55364,9
5365,55365,7
5366,55366,0
5367,55367,6
